ip_address,email_address,billing_state,user_agent,billing_postal,phone_number,EVENT_TIMESTAMP,billing_address,EVENT_LABEL
96.129.114.188,fake_patrick20@example.net,WY,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/52.0.818.0 Safari/532.1",32499,(555)683 - 6591,2022-07-28T17:42:51Z,4901 Alvarez Mountains Fake St.,legit
33.222.72.77,fake_shannon08@example.com,IA,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_6; rv:1.9.2.20) Gecko/2011-06-01 19:22:01 Firefox/4.0,34232,(555)662 - 3440,2022-09-14T13:41:21Z,3442 Walter Neck Fake St.,legit
56.157.58.117,fake_monicabarnes@example.net,WY,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_0 rv:2.0; bo-IN) AppleWebKit/534.37.6 (KHTML, like Gecko) Version/5.0.2 Safari/534.37.6",33552,(555)116 - 1170,2023-03-04T18:32:58Z,406 Moore Loop Fake St.,legit
174.102.107.81,fake_njefferson@example.org,NC,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.1),34421,(555)166 - 3176,2022-06-04T07:35:13Z,5274 Bridget Lodge Fake St.,legit
217.42.210.139,fake_abigail02@example.com,MO,Opera/9.97.(X11; Linux x86_64; cs-CZ) Presto/2.9.185 Version/12.00,34207,(555)342 - 5653,2022-12-12T10:37:55Z,0176 Bautista Parkway Fake St.,legit
39.216.58.196,fake_riostravis@example.com,WY,Opera/9.20.(Windows NT 6.0; nhn-MX) Presto/2.9.190 Version/11.00,33873,(555)396 - 5234,2022-08-14T10:03:25Z,811 William Points Fake St.,legit
74.56.176.99,fake_fruiz@example.org,FL,"Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/534.6.3 (KHTML, like Gecko) Version/4.0 Safari/534.6.3",34361,(555)930 - 8842,2022-05-21T18:24:16Z,46223 Carr Bypass Fake St.,legit
33.222.72.77,fake_tylerarmstrong@example.org,NC,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; af-ZA) AppleWebKit/532.29.3 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6532.29.3",32648,(555)573 - 6850,2022-05-14T05:55:50Z,110 Smith Row Fake St.,legit
83.240.48.42,fake_waltondiane@example.net,NC,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/34.0.839.0 Safari/532.1",32140,(555)361 - 9891,2023-02-16T20:05:13Z,3103 Green Mission Fake St.,legit
122.122.7.240,fake_davislucas@example.com,MO,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_9 rv:4.0; he-IL) AppleWebKit/534.7.4 (KHTML, like Gecko) Version/4.1 Safari/534.7.4",33009,(555)217 - 3456,2022-11-13T06:07:36Z,58460 Sloan Court Fake St.,legit
150.38.158.63,fake_jennifer14@example.org,PA,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/532.31.3 (KHTML, like Gecko) Version/5.0.5 Safari/532.31.3",32610,(555)339 - 6363,2022-09-13T18:30:03Z,354 Nelson Valleys Fake St.,legit
84.158.233.195,fake_kyle83@example.com,TX,"Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/535.0 (KHTML, like Gecko) FxiOS/18.8r9248.0 Mobile/83O853 Safari/535.0",32932,(555)761 - 7604,2022-03-07T19:49:28Z,83882 Perez Camp Fake St.,legit
88.235.165.3,fake_christopher23@example.org,TX,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.21.7 (KHTML, like Gecko) Version/5.0 Safari/534.21.7",33610,(555)285 - 3794,2022-12-23T16:45:55Z,87086 Michael Shore Fake St.,legit
89.71.185.162,fake_armstrongcharles@example.com,OR,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.6j4896.0 Mobile/80E700 Safari/535.2",33096,(555)276 - 6963,2023-02-19T12:09:55Z,393 Christopher Circles Fake St.,legit
183.109.24.125,fake_wendyriley@example.org,TX,Opera/8.27.(Windows 98; doi-IN) Presto/2.9.178 Version/11.00,32996,(555)223 - 8801,2022-08-06T15:27:09Z,342 Erica Isle Fake St.,legit
153.185.144.45,fake_gmalone@example.net,OR,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/16.0.892.0 Safari/535.2",34623,(555)519 - 7182,2022-11-14T05:16:06Z,604 Gary Valleys Fake St.,legit
7.218.77.35,fake_shawnajones@example.org,OR,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) CriOS/57.0.816.0 Mobile/82B008 Safari/531.2",33686,(555)220 - 1687,2023-01-13T15:25:59Z,69268 Benjamin Run Fake St.,legit
69.232.193.111,fake_mccarthymargaret@example.net,TX,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/17.6f2450.0 Mobile/96Y887 Safari/536.0",33925,(555)400 - 4827,2022-09-25T05:55:11Z,265 John Flats Fake St.,legit
87.215.22.84,fake_cyoung@example.net,MO,Opera/9.31.(X11; Linux i686; nl-AW) Presto/2.9.174 Version/10.00,34807,(555)853 - 5603,2023-02-27T06:16:12Z,07723 Haynes Vista Fake St.,legit
180.21.132.74,fake_joel35@example.org,MO,Opera/9.52.(X11; Linux i686; cs-CZ) Presto/2.9.167 Version/11.00,34402,(555)974 - 2795,2022-07-27T03:41:06Z,24681 Moore Motorway Fake St.,legit
220.240.165.54,fake_kevingomez@example.org,FL,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_5_2; rv:1.9.5.20) Gecko/2017-01-22 22:49:57 Firefox/3.6.18,32759,(555)357 - 4027,2022-12-22T12:01:04Z,260 Sellers Glens Fake St.,legit
161.131.255.217,fake_amberbennett@example.org,FL,Opera/9.55.(Windows NT 6.1; unm-US) Presto/2.9.169 Version/11.00,33969,(555)451 - 4292,2022-03-22T08:35:54Z,3842 Orr Squares Fake St.,legit
60.124.26.177,fake_scotthenry@example.org,LA,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_6) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/40.0.890.0 Safari/535.2",32148,(555)585 - 2854,2022-08-16T09:14:55Z,80383 Adkins Forge Fake St.,legit
142.53.58.15,fake_adamrobertson@example.org,NY,"Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/534.2.6 (KHTML, like Gecko) Version/5.0.5 Safari/534.2.6",32560,(555)548 - 2410,2023-02-25T12:11:26Z,174 Ryan Valleys Fake St.,fraud
1.137.248.71,fake_connermichael@example.com,TN,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_2 rv:3.0; as-IN) AppleWebKit/531.42.6 (KHTML, like Gecko) Version/5.0.2 Safari/531.42.6",33296,(555)664 - 2453,2022-07-29T16:07:58Z,6250 Walton Light Fake St.,legit
171.233.92.162,fake_bblackwell@example.net,TN,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_5 rv:3.0; es-PY) AppleWebKit/531.6.7 (KHTML, like Gecko) Version/5.0 Safari/531.6.7",34091,(555)201 - 6789,2022-11-06T05:00:56Z,31162 Garcia Centers Fake St.,legit
124.177.30.100,fake_framirez@example.org,MI,"Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) FxiOS/16.8i0336.0 Mobile/14N505 Safari/533.1",33296,(555)170 - 7905,2022-10-26T14:10:12Z,094 Melinda Islands Fake St.,legit
215.144.146.227,fake_heathertaylor@example.com,LA,Opera/8.28.(Windows 98; sr-ME) Presto/2.9.165 Version/11.00,32422,(555)469 - 8670,2022-10-14T03:50:48Z,4084 Timothy Wall Fake St.,legit
89.78.127.229,fake_bestlacey@example.com,LA,Mozilla/5.0 (Windows NT 5.01; niu-NU; rv:1.9.0.20) Gecko/2013-10-22 06:39:34 Firefox/3.8,34579,(555)912 - 7618,2022-04-07T02:50:09Z,6119 John Crossing Fake St.,legit
37.12.66.140,fake_stevenadams@example.com,NC,Mozilla/5.0 (Windows 95; hak-TW; rv:1.9.2.20) Gecko/2019-10-09 04:02:23 Firefox/3.8,32565,(555)408 - 9319,2022-12-05T12:56:29Z,192 William Pass Fake St.,legit
24.53.146.237,fake_tracy80@example.net,FL,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; mr-IN) AppleWebKit/533.30.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B117 Safari/6533.30.7",33634,(555)885 - 5990,2022-12-30T00:13:22Z,6900 Cole Lakes Fake St.,legit
223.122.135.51,fake_rojasmichelle@example.net,MO,Mozilla/5.0 (Android 4.0.4; Mobile; rv:44.0) Gecko/44.0 Firefox/44.0,32060,(555)284 - 9565,2022-03-28T12:29:58Z,5809 Emily Islands Fake St.,legit
26.165.82.236,fake_vcook@example.com,MO,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_7 rv:3.0; csb-PL) AppleWebKit/534.34.3 (KHTML, like Gecko) Version/4.1 Safari/534.34.3",32383,(555)924 - 6447,2023-03-04T05:52:08Z,2992 Julie River Fake St.,legit
134.113.111.168,fake_brittneymendoza@example.com,NC,Opera/8.28.(X11; Linux i686; as-IN) Presto/2.9.161 Version/11.00,32844,(555)166 - 3037,2023-01-24T23:46:01Z,83485 Kenneth Loop Fake St.,legit
211.25.215.148,fake_lewisnicholas@example.com,KS,Opera/8.45.(X11; Linux x86_64; cmn-TW) Presto/2.9.174 Version/11.00,33742,(555)501 - 1353,2023-01-14T16:24:16Z,8906 Connor Land Fake St.,fraud
103.191.10.34,fake_ryanmcclain@example.com,NC,Mozilla/5.0 (Windows NT 6.1; as-IN; rv:1.9.1.20) Gecko/2014-09-29 09:44:11 Firefox/15.0,33108,(555)981 - 5134,2022-04-08T14:07:16Z,88094 Heather Parks Fake St.,legit
132.118.166.68,fake_warrenterri@example.com,TX,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_2 rv:6.0; hu-HU) AppleWebKit/531.30.6 (KHTML, like Gecko) Version/5.0 Safari/531.30.6",34185,(555)582 - 2550,2022-07-23T05:27:41Z,10574 Brandon Course Fake St.,legit
56.154.44.169,fake_christopher34@example.net,WI,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_0; rv:1.9.2.20) Gecko/2013-01-05 02:21:33 Firefox/4.0,34792,(555)125 - 9832,2022-09-18T05:19:21Z,4669 Barr Circles Fake St.,legit
28.158.214.132,fake_whill@example.org,TX,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/47.0.803.0 Safari/531.0",34085,(555)118 - 1100,2023-01-29T17:38:22Z,9191 Martin Spring Fake St.,legit
116.35.142.212,fake_xmendoza@example.net,WA,Mozilla/5.0 (Windows 98; Win 9x 4.90; mni-IN; rv:1.9.2.20) Gecko/2014-10-07 05:31:36 Firefox/3.8,32624,(555)626 - 8240,2023-01-02T03:14:24Z,9172 Evans Burgs Fake St.,legit
26.176.10.242,fake_sarah64@example.net,TX,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.1),33767,(555)784 - 3509,2023-01-12T17:06:24Z,42152 Kelley Plains Fake St.,legit
60.124.26.177,fake_jordansamuel@example.com,LA,"Mozilla/5.0 (Linux; Android 1.1) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/13.0.877.0 Safari/532.1",32573,(555)413 - 3471,2022-08-29T18:30:54Z,4345 Kenneth Rapid Fake St.,legit
170.233.177.192,fake_jason90@example.com,LA,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.0),34850,(555)576 - 5971,2022-04-24T21:09:45Z,4633 Eric Greens Fake St.,legit
58.197.150.33,fake_wlee@example.com,WI,"Mozilla/5.0 (Windows CE) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/22.0.824.0 Safari/533.1",33694,(555)416 - 3892,2022-03-25T14:58:17Z,0941 Carroll Gardens Fake St.,legit
39.71.214.252,fake_sabrina02@example.net,AR,Opera/8.28.(X11; Linux i686; as-IN) Presto/2.9.161 Version/11.00,33720,(555)906 - 4860,2022-11-19T17:12:54Z,629 Ford Crest Fake St.,fraud
34.66.161.160,fake_xmendoza@example.net,NY,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_1 rv:6.0; kk-KZ) AppleWebKit/534.11.2 (KHTML, like Gecko) Version/4.0.1 Safari/534.11.2",34051,(555)945 - 5478,2023-02-22T18:41:38Z,3083 George Mountain Fake St.,fraud
205.108.102.194,fake_gregory84@example.com,OR,Opera/9.96.(X11; Linux x86_64; gv-GB) Presto/2.9.166 Version/11.00,32221,(555)332 - 4394,2022-09-03T18:10:32Z,118 Ryan Fort Fake St.,legit
11.222.221.26,fake_christine26@example.net,MD,Opera/8.50.(Windows 95; as-IN) Presto/2.9.160 Version/11.00,34569,(555)706 - 3768,2022-03-15T15:49:08Z,765 Diaz Glens Fake St.,legit
180.98.191.158,fake_pamela02@example.net,FL,Opera/9.36.(X11; Linux x86_64; ga-IE) Presto/2.9.188 Version/12.00,34290,(555)136 - 2188,2022-03-17T11:19:42Z,78576 Clements Dam Fake St.,legit
197.216.234.67,fake_jeffreysanders@example.net,PA,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.17.3 (KHTML, like Gecko) Version/4.0 Safari/534.17.3",33599,(555)189 - 7177,2022-12-15T08:13:15Z,393 Erica Wall Fake St.,legit
105.63.24.104,fake_kellyberry@example.net,HI,"Mozilla/5.0 (Windows NT 5.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/61.0.887.0 Safari/534.0",33432,(555)695 - 2493,2022-12-19T17:23:23Z,24577 Edwards Passage Fake St.,legit
104.20.59.164,fake_saundersrandall@example.org,MD,"Mozilla/5.0 (Linux; Android 1.0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/17.0.882.0 Safari/535.2",33252,(555)234 - 5221,2022-07-05T17:29:01Z,7318 Carrie Cliffs Fake St.,legit
21.49.250.163,fake_piercedavid@example.com,OR,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; kok-IN) AppleWebKit/532.31.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6532.31.7",32100,(555)375 - 3768,2022-10-20T16:35:19Z,59589 Wilkerson Meadows Fake St.,legit
196.114.146.16,fake_bobbymercado@example.com,ME,"Mozilla/5.0 (Linux; Android 2.1) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/22.0.871.0 Safari/533.2",34546,(555)870 - 3320,2022-10-21T01:36:32Z,44637 Jennifer Ville Fake St.,legit
218.139.129.90,fake_matthew95@example.org,TX,"Mozilla/5.0 (Windows; U; Windows NT 6.1) AppleWebKit/534.8.4 (KHTML, like Gecko) Version/5.1 Safari/534.8.4",34832,(555)965 - 5931,2023-01-20T08:31:08Z,954 Ruiz Mills Fake St.,legit
214.240.239.56,fake_sheabruce@example.net,NC,"Mozilla/5.0 (Linux; Android 3.2.3) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/22.0.839.0 Safari/535.0",33846,(555)672 - 1541,2022-12-17T13:30:46Z,399 Cochran Locks Fake St.,legit
75.42.202.181,fake_curtis40@example.com,MI,Opera/9.20.(Windows NT 4.0; bg-BG) Presto/2.9.181 Version/11.00,34444,(555)728 - 2002,2022-07-24T18:21:43Z,6510 Matthew Ways Fake St.,legit
105.146.121.10,fake_juliasanchez@example.net,CO,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_3 like Mac OS X; ik-CA) AppleWebKit/533.50.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.50.4",34503,(555)396 - 5234,2022-05-13T08:33:58Z,74314 Gould Trail Fake St.,legit
54.23.32.119,fake_dbradshaw@example.com,MI,Mozilla/5.0 (Android 4.1.2; Mobile; rv:10.0) Gecko/10.0 Firefox/10.0,32132,(555)201 - 3691,2023-02-24T04:57:37Z,772 Kimberly Brook Fake St.,legit
39.5.213.127,fake_laura42@example.com,SC,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_2 rv:3.0; cv-RU) AppleWebKit/531.9.7 (KHTML, like Gecko) Version/4.0 Safari/531.9.7",34059,(555)306 - 3854,2023-02-07T01:03:05Z,3545 Kristy Track Fake St.,fraud
57.228.116.158,fake_michaelschwartz@example.org,CO,Mozilla/5.0 (Android 2.2.2; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,33152,(555)417 - 1293,2022-04-27T13:16:21Z,600 Alicia Views Fake St.,legit
130.26.72.200,fake_janice21@example.org,TN,Opera/9.81.(Windows 98; Win 9x 4.90; mi-NZ) Presto/2.9.178 Version/10.00,33746,(555)986 - 3969,2022-05-09T16:09:18Z,308 Levy Corners Fake St.,legit
147.24.145.21,fake_jeffharris@example.com,MO,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.7.20) Gecko/2020-04-21 09:18:58 Firefox/3.8,34073,(555)502 - 1738,2023-02-21T21:58:06Z,24103 Samuel Plaza Fake St.,legit
205.30.97.58,fake_rachel68@example.org,TN,"Mozilla/5.0 (iPad; CPU iPad OS 5_1_1 like Mac OS X) AppleWebKit/532.2 (KHTML, like Gecko) FxiOS/17.1p9549.0 Mobile/62Q987 Safari/532.2",33084,(555)952 - 8663,2023-01-04T07:18:12Z,36149 Julia Lights Fake St.,legit
95.243.105.236,fake_mosleyheather@example.org,PA,Opera/8.29.(Windows CE; ff-SN) Presto/2.9.165 Version/12.00,34590,(555)782 - 9652,2022-07-19T08:27:16Z,33445 Santos Dam Fake St.,legit
146.130.70.165,fake_timothymyers@example.org,PA,Opera/8.81.(X11; Linux x86_64; fy-NL) Presto/2.9.179 Version/11.00,33452,(555)472 - 2916,2022-11-17T04:42:18Z,907 Timothy Walks Fake St.,legit
148.90.222.3,fake_charles70@example.org,NC,"Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/535.15.1 (KHTML, like Gecko) Version/4.0.4 Safari/535.15.1",33657,(555)362 - 7608,2022-10-04T13:01:15Z,87214 Tanya Lake Fake St.,legit
94.133.98.104,fake_adrian55@example.net,OR,Opera/8.15.(X11; Linux i686; ss-ZA) Presto/2.9.161 Version/12.00,34686,(555)683 - 7860,2022-11-03T01:11:30Z,93090 Gregory Junction Fake St.,legit
26.165.82.236,fake_lampaul@example.org,OR,"Mozilla/5.0 (Windows; U; Windows CE) AppleWebKit/534.15.7 (KHTML, like Gecko) Version/4.0.5 Safari/534.15.7",33951,(555)578 - 5452,2023-01-26T00:27:23Z,400 Wilson Crest Fake St.,legit
21.214.209.164,fake_rmeyer@example.org,TX,Mozilla/5.0 (Android 2.2.1; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,32654,(555)694 - 2376,2022-03-13T14:10:11Z,2479 Hicks Spurs Fake St.,legit
191.38.125.133,fake_mcdanielcasey@example.com,OR,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.0; Trident/4.1),33402,(555)721 - 1236,2022-05-14T23:01:58Z,381 Park Islands Fake St.,legit
57.186.55.183,fake_nicholasward@example.com,PA,Opera/8.97.(X11; Linux i686; rw-RW) Presto/2.9.162 Version/11.00,32655,(555)947 - 2272,2023-03-02T11:21:26Z,8754 Marcus Brooks Fake St.,legit
144.37.114.4,fake_john37@example.org,NY,Opera/9.91.(X11; Linux i686; nb-NO) Presto/2.9.172 Version/10.00,34734,(555)506 - 4563,2022-03-12T10:00:09Z,808 Foster Streets Fake St.,legit
43.226.103.209,fake_taylor93@example.net,WY,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.4.2 (KHTML, like Gecko) Version/5.0.3 Safari/535.4.2",32690,(555)592 - 8893,2023-02-16T12:03:05Z,197 Powell Glen Fake St.,legit
32.216.76.77,fake_hartmansean@example.com,FL,"Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/37.0.839.0 Safari/535.2",32585,(555)454 - 2503,2022-06-15T16:43:45Z,1102 Tina Hollow Fake St.,legit
66.205.239.188,fake_victoriastewart@example.com,IA,Opera/9.72.(X11; Linux i686; ga-IE) Presto/2.9.182 Version/12.00,33605,(555)276 - 7726,2022-03-18T23:15:05Z,990 Ray Square Fake St.,legit
92.254.118.27,fake_cburns@example.net,GA,Mozilla/5.0 (Windows CE; ayc-PE; rv:1.9.2.20) Gecko/2013-08-26 03:59:04 Firefox/8.0,33041,(555)108 - 2184,2022-04-16T19:28:52Z,2781 Smith Corner Fake St.,fraud
157.145.195.57,fake_michelle68@example.net,PA,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; oc-FR) AppleWebKit/533.11.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B117 Safari/6533.11.7",34595,(555)666 - 5684,2022-12-06T08:19:26Z,7736 Hill Cove Fake St.,legit
52.240.215.68,fake_crystal05@example.com,TX,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_2 like Mac OS X; oc-FR) AppleWebKit/531.12.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.12.2",33569,(555)103 - 8296,2023-01-27T20:52:57Z,35844 Carpenter Turnpike Fake St.,legit
130.152.176.249,fake_zluna@example.net,OR,Mozilla/5.0 (Windows 95; lzh-TW; rv:1.9.2.20) Gecko/2011-05-12 09:01:51 Firefox/12.0,33101,(555)363 - 9169,2022-07-02T21:09:10Z,76255 John Meadows Fake St.,legit
105.218.96.254,fake_carrie40@example.com,PA,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_2) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/56.0.869.0 Safari/531.2",32519,(555)798 - 3881,2022-05-07T23:00:23Z,33088 Patel Trail Fake St.,legit
12.251.72.101,fake_kimberly94@example.org,NC,Mozilla/5.0 (Windows NT 5.01; af-ZA; rv:1.9.2.20) Gecko/2014-06-13 17:55:44 Firefox/3.6.4,34817,(555)146 - 7791,2023-02-09T06:34:23Z,61728 Benjamin Drive Fake St.,legit
110.132.104.133,fake_kristenhaynes@example.net,TX,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_12_4; rv:1.9.6.20) Gecko/2020-02-02 02:53:57 Firefox/3.8,33209,(555)395 - 1927,2022-10-21T18:41:58Z,03485 James Parkway Fake St.,legit
65.136.160.108,fake_griffithemily@example.org,MO,"Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/536.1 (KHTML, like Gecko) FxiOS/10.2x5902.0 Mobile/92A064 Safari/536.1",32788,(555)297 - 9614,2022-10-25T13:02:17Z,668 Susan Groves Fake St.,legit
97.186.58.248,fake_cyoung@example.net,CO,"Mozilla/5.0 (Windows 95) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/43.0.835.0 Safari/535.0",32274,(555)598 - 4782,2022-11-09T22:31:18Z,81223 Smith Road Fake St.,legit
221.220.140.58,fake_blevinsdavid@example.org,MI,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; km-KH) AppleWebKit/534.6.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B112 Safari/6534.6.7",33209,(555)396 - 1732,2022-08-14T15:51:14Z,05595 Meyer Crossing Fake St.,legit
84.44.244.138,fake_hudsonrobert@example.org,TX,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/34.0.809.0 Safari/531.2",34011,(555)578 - 2435,2022-04-14T16:53:54Z,0639 Hernandez Lakes Fake St.,legit
101.57.120.110,fake_sloanmatthew@example.net,NC,Mozilla/5.0 (Windows CE; ve-ZA; rv:1.9.2.20) Gecko/2017-04-28 03:08:46 Firefox/8.0,34450,(555)215 - 8114,2022-09-19T03:49:25Z,5196 Susan Views Fake St.,legit
64.138.103.232,fake_paul34@example.net,WI,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_7; rv:1.9.6.20) Gecko/2011-05-27 06:53:46 Firefox/3.8,32566,(555)987 - 6289,2022-07-29T04:12:47Z,31579 Jonathan Divide Fake St.,legit
183.248.110.131,fake_diamondmonroe@example.com,PA,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/531.2 (KHTML, like Gecko) Chrome/47.0.883.0 Safari/531.2",33594,(555)253 - 5082,2022-12-23T08:58:51Z,30442 Huerta Gateway Fake St.,legit
45.82.209.52,fake_farmerholly@example.com,WI,Opera/9.91.(X11; Linux i686; mhr-RU) Presto/2.9.181 Version/10.00,33730,(555)149 - 3868,2022-09-06T07:22:19Z,235 Hannah Mountains Fake St.,legit
170.176.135.68,fake_watkinsshannon@example.net,PA,Opera/8.84.(Windows NT 4.0; fr-CA) Presto/2.9.164 Version/11.00,32429,(555)210 - 7254,2022-04-17T16:42:36Z,1506 Pamela Viaduct Fake St.,legit
81.236.47.243,fake_johnhutchinson@example.com,WI,"Mozilla/5.0 (Windows 95) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/43.0.823.0 Safari/535.1",32674,(555)549 - 6442,2022-07-11T17:46:45Z,7056 Kane Gateway Fake St.,legit
118.38.173.162,fake_rodriguezbethany@example.org,AR,Opera/8.84.(X11; Linux x86_64; wo-SN) Presto/2.9.185 Version/12.00,32999,(555)965 - 4176,2022-05-03T03:50:46Z,08303 Wendy Trafficway Fake St.,fraud
152.79.151.126,fake_usimpson@example.org,NV,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_11_7) AppleWebKit/534.2 (KHTML, like Gecko) Chrome/31.0.881.0 Safari/534.2",32551,(555)511 - 9447,2023-02-24T10:11:36Z,470 Kristy Plains Fake St.,legit
163.239.142.127,fake_yperry@example.net,NC,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; apn-IN) AppleWebKit/531.38.7 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.38.7",34061,(555)820 - 8771,2022-05-18T16:46:25Z,93051 Allen Station Fake St.,legit
96.50.139.146,fake_gibsonmichael@example.net,WY,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/535.2 (KHTML, like Gecko) FxiOS/17.6j4896.0 Mobile/80E700 Safari/535.2",34216,(555)220 - 8361,2022-12-19T00:47:51Z,80462 Randy Fall Fake St.,legit
6.248.134.122,fake_twells@example.net,TX,"Mozilla/5.0 (iPad; CPU iPad OS 10_3_4 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) CriOS/37.0.897.0 Mobile/60C877 Safari/536.0",33101,(555)955 - 1187,2023-02-03T07:47:53Z,647 Rodney Crest Fake St.,legit
27.118.72.128,fake_perezkerry@example.org,PA,Mozilla/5.0 (Android 4.1; Mobile; rv:32.0) Gecko/32.0 Firefox/32.0,33113,(555)894 - 6971,2023-01-18T21:38:38Z,43730 Gross Lane Fake St.,legit
77.109.188.248,fake_kendra91@example.com,TX,Mozilla/5.0 (Windows NT 6.0; hak-TW; rv:1.9.0.20) Gecko/2018-12-16 09:24:03 Firefox/3.6.2,32168,(555)111 - 8004,2022-10-10T11:39:09Z,040 Marisa Highway Fake St.,legit
10.92.11.141,fake_samanthalewis@example.org,TX,Opera/9.53.(Windows NT 5.01; el-CY) Presto/2.9.188 Version/10.00,34590,(555)165 - 9148,2022-12-20T14:04:22Z,6368 Mitchell Islands Fake St.,legit
